239	Chef Hat	Hat	Uncommon	2	2	Cooking uniform hat.	a6099002318e4d58b8e59d431bcf1b8a
240	Construction Helmet	Hat	Common	2	2	Construction headwear to prevent injury.	cc6f0eb76f8247cbbc0b72ed98d9ff6b
241	Firefighter Helmet	Hat	Uncommon	2	2	Firefighting uniform hat.	037d63c31acc4934a375d4d16e3b8768
242	Farmer Top	Shirt	Uncommon	3	2	Trusty overalls for farming.	f0c2a8b8ebb64badbcde126ea6bd5ada
243	Farmer Bottom	Pants	Uncommon	2	2	Trusty overalls for farming.	1d04f4a7fb674c7a911d33daf2df5b0a
244	Straw Hat	Hat	Uncommon	2	2	Trusty straw hat for farming.	10c63cfbaa754e5087bf4b2184a94438
245	Black Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	1cbd7e37f9fe45b899ef48f78de874f2
246	Blue Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	df84a9cf0c7c4f8e83cdb8c55e98d3c6
247	Green Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	28fc79e015ca426db5fa76f733ee6a62
248	Orange Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	6c29fe972d2547e5a8c76549e1516a0f
249	Purple Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	b74bfc7567744663a74d640a66cbb244
250	Red Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	3bcf48f1a93f4b8986e30c1469545ec1
251	White Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	52bd14bdab8647e89201cf9c5e46dd5a
252	Yellow Travelpack	Backpack	Common	2	2	Medium sized synthetic travel bag.	8f9e226e16a64698a83c6e20804b377d
253	Alicepack	Backpack	Epic	2	2	Large sized military cargo backpack.	c135cc7900f647d2b3e5ffdf45f9d449
254	Fragmentation Grenade	Throwable	Rare	1	1	Military grade throwable fragmentation explosive.	4ca85c0123bb466fa2a059b6227544c1
255	Blue Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	2e3326e006904aae90aead15bcc2e8a3
256	Green Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	75c8885c931f4d0a919e4af9c5ee099b
257	Orange Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	e5e0e9876b6b4f6f8511b741544c6c94
258	Purple Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	4477326c7a1c4ff3bbfe5943e724f73a
259	Red Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	8a89ad936c1445fcba375f9282506b64
260	Yellow Flare	Throwable	Common	1	1	Road flare for quickly lighting up an area.	e1116457d44f47a5bb73c36ca58bd183
261	Black Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	f93de8e02d064f31886279feaf6023cd
262	Blue Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	496dd0b3a93b413bab75ef9953a74dc6
263	Green Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	16e6498bed2141338bc1f732157dd344
264	Orange Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	ced6c2bf8f3f4db2944715ac7399ac99
265	Purple Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	486062dd7e1e4e4e93e71528cba9e9ff
266	Red Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	8e49a6c1705b4ebb8498c86b245da4e7
267	White Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	8cf9164f5a3e463a93b09ad6b501d14d
268	Yellow Smoke	Throwable	Uncommon	1	1	Military grade throwable smokescreen.	0485a25676bb4a89be5ff4fa535ac83b
269	Vaccine	Medical	Rare	1	2	Mixture of formulas to cure any illness.	81419c5ae34e4f449bfddc9075709ff2
270	Raw Jazzberries	Water	Common	1	1	Very suspicious looking.	796932f416274112879175ef57274afd
271	Raw Rainberries	Water	Common	1	1	Very suspicious looking.	b84ca54360c747c08f55e9e72cdc3f7a
272	Raw Viriberries	Water	Common	1	1	Very suspicious looking.	fed7f5e1ed584862ac5667118311ee9b
273	Raw Gloomberries	Water	Common	1	1	Very suspicious looking.	543567f329764dbd970c27cf0c42b6d4
274	Raw Mayberries	Water	Common	1	1	Very suspicious looking.	4e138f97565d480b86457ddb0b89510a
275	Raw Crimberries	Water	Common	1	1	Very suspicious looking.	f892a49670c145db940a92261d6f91bf
276	Flashlight	Melee	Common	1	2	Portable handheld lamp for nighttime exploration.	922c5bfe21864487a9405f3e2e0f5d97
277	Carjack	Tool	Uncommon	2	1	Tool for flipping cars out of stuck places. Not to be confused with robbery.	1f80a9e0c86047d38b72e08e267885f6
278	Festive_Hat	Hat	Common	2	2		b881a65086ae41e2b98d1c6066f00045
279	Festive_Top	Shirt	Common	3	2		6e0260a21ba94192bb8283cd35f1992c
280	Festive_Bottom	Pants	Common	2	2		a4e54f6894e54619ab06c673fb14988c
281	Maple Door	Barricade	Uncommon	1	2	Maple door ideal for keeping out unwanted visitors.	b722aca538f041978187959e8cf19d9a
282	Birch Door	Barricade	Common	1	2	Birch door ideal for keeping out unwanted visitors.	ccf17fbfc2ec4300a57350e4b4fa6b11
283	Pine Door	Barricade	Rare	1	2	Pine door ideal for keeping out unwanted visitors.	7dfa7ffbdc864017861fb8f0e25122bd
284	Jail Door	Barricade	Epic	2	2	Jail door ideal for keeping in unwanted visitors.	11bdf58b48b64aa090f69eeafb28bd8d
285	Metal Bar	Supply	Rare	1	1	Reinforced metal for strong cores.	656f319d2d194813b390edc6edd8a697
286	Vault Door	Barricade	Epic	2	2	Vault door ideal for keeping out unwanted robbers.	efb0180de9b948fb8805e6ee8036faec
287	Bars Fortification	Barricade	Epic	2	1	Metal bars ideal for fortifying windows.	8c81bfb33b7c46e7affdf4bafbd41e68
288	Black Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	343b36df35c94338a2f1e4a4a1b75440
289	Blue Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	51ff6bb8b63743c9be5fd4042d55060b
290	Green Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	266602d956ad423d85183715f6bcc594
291	Orange Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	db6eb5d15adf43b1a576898a99b77e54
292	Purple Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	0d5f91c9f5d340fc86931e7679494ec4
293	Red Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	a98e46523c704a24bea832801d059ca3
294	White Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	cbc5d88aa8524d37b4bde233fa21f030
295	Yellow Bedroll	Barricade	Common	2	1	Warm bed perfect for a campsite.	11cb9fadebdc4303a3646c49bde5af2b
296	16x Scope	Sight	Epic	2	1	Rail mounted 16x zoom scope.	bfd6aab8b55f4c17bf16aa3e78a99151
297	Grizzly	Gun	Legendary	5	2	American sniper rifle chambered in Grizzly ammunition.	beeeb5342e934d0ead5a3b37dbab3363
298	Grizzly Magazine	Magazine	Legendary	1	1	High caliber military grade <color=legendary>Grizzly</color> magazine. Designed to fit 5 rounds.	ca724c5d0f1a472dab55c91b4fc4522e
299	Grizzly Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	4a93fdb715624bc38f099bdf6cd51fb8
300	Shadowstalker	Gun	Legendary	5	2	Prototype railgun chambered in Rail ammunition.	5c9b2fb5a600438daa34453a95576803
301	Rail	Magazine	Legendary	1	1	Prototype grade <color=legendary>Shadowstalker</color> rail.	c40426849b294778aeca0d74d4c0d5da
302	Shadowstalker Scope	Sight	Legendary	2	1	Rail mounted Shadowstalker zoom scope.	9f9a74069a0a460eb6ff6fdb94d8eebc
303	Prisoner Top	Shirt	Uncommon	3	2	Prison uniform shirt.	26b8465cb2bb48198d34bac8c77d067a
304	Prisoner Bottom	Pants	Uncommon	2	2	Prison uniform pants.	cb43ed0f77524d11b73109794afff3e2
305	RCMP Bottom	Pants	Uncommon	2	2	Royal Canadian mountain police uniform pants.	cf813bed91924ad69abc556c4ad94b98
306	RCMP Top	Shirt	Uncommon	3	2	Royal Canadian mountain police uniform shirt.	c54821329d3c4ff4bcc59b226338e759
307	Forest Military Top	Shirt	Rare	3	2	Military uniform shirt.	ea75cf6b68d24463bf9142fd130eb922
308	Forest Military Bottom	Pants	Rare	2	2	Military uniform pants.	7150d5ec4ac5498c8f91cbdfa56285ef
309	Forest Military Helmet	Hat	Rare	2	2	Military headwear to prevent injury.	09c22f9a82d349a99b96e41cd3b49788
310	Forest Military Vest	Vest	Rare	2	2	Bullet proof military gear.	2890a8891ce3431c845b1b98e8807f97
311	Medic Top	Shirt	Uncommon	3	2	Medic uniform shirt.	41986aedeac2405cbd540823499e9a7b
312	Medic Bottom	Pants	Uncommon	2	2	Medic uniform pants.	4c5b22f84cd645d2bed3a525357c1be7
313	RCMP Hat	Hat	Uncommon	2	2	Royal Canadian mountain police uniform hat.	b2abe09dd772488daa9e23fe4faa40c3
314	Grocer Top	Shirt	Uncommon	3	2	Trusty overalls for managing groceries.	866298a899f949838c9e9ad26a023b70
315	Grocer Bottom	Pants	Uncommon	2	2	Trusty overalls for managing groceries.	68b52a94fb174d508d6b0ecf90f09ba5
316	Maple Stairs	Structure	Uncommon	2	2	Maple stairs. Beware of termites.	0daa312d29414e86828170bc287d4772
317	Pine Stairs	Structure	Rare	2	2	Pine stairs. Beware of termites.	ef690c42aae1466c9caf07d5980b8dad
318	Birch Stairs	Structure	Common	2	2	Birch stairs. Beware of termites.	414c6990de38450b857a28c56fcbb69e
319	Maple Hole	Structure	Uncommon	2	2	Maple hole. Beware of termites.	0623996682be4f0ea09ae976a3ba1c6a
320	Pine Hole	Structure	Rare	2	2	Pine hole. Beware of termites.	394fef6fe98a459185aa533edf2c2b38
321	Birch Hole	Structure	Common	2	2	Birch hole. Beware of termites.	5d9fd9b13a37409dadfe7e04df4d999b
322	Maple Ramp	Structure	Uncommon	2	2	Maple ramp. Beware of termites.	42d45c5732a844dbbe23a2f91a0f6ef0
323	Birch Ramp	Structure	Common	2	2	Birch ramp. Beware of termites.	ac2debec9e8641af98a05b83ef429dea
324	Pine Ramp	Structure	Rare	2	2	Pine ramp. Beware of termites.	858c2137aada4312a7cffcb918766c86
325	Maple Ladder	Barricade	Uncommon	1	2	Maple ladder ideal for keeping out unwanted visitors.	da3509f76b8242f881fc0f5ce6925350
326	Birch Ladder	Barricade	Common	1	2	Birch ladder ideal for keeping out unwanted visitors.	fc698d6d05a244518427207a4213fc4b
327	Pine Ladder	Barricade	Rare	1	2	Pine ladder ideal for keeping out unwanted visitors.	63abd3a9aa754fe9986314e7ea1c90cf
328	Locker	Storage	Epic	2	2	Locker for storing items.	362ab81b73a7431eb3f1477645605891
329	Carrot	Food	Common	1	1	Orange vegetable.	775dd3dc88e04529a4a98d63e3b0df3e
330	Carrot Seed	Farm	Common	1	1	Ready for planting and eating.	06310d34702c45a7859bde65e4181c9c
331	Planter	Barricade	Rare	2	1	Planting box perfect for raising crops of flowers.	0dede0087967430c9ff5606a101eeb6e
332	Fertilizer	Grower	Uncommon	1	2	Carefully disguised cow poop.	54ebe428a6e34922b8764ca40a95d165
333	Binoculars	Optic	Uncommon	2	1	Long range optics for keeping an eye out.	f260c581cf504098956f424d62345982
334	Military Nightvision	Glasses	Epic	2	1	Brightness enhancing military grade goggles.	cca8301927e049149fcee2b157a59da1
335	Corn	Food	Common	1	2	Yellow vegetable.	dfe28176368e41e08038652796dd1216
336	Corn Seed	Farm	Common	1	1	Ready for planting and eating.	83a149230e9c4a77b1538b3b276abcc7
337	Canteen	Refill	Uncommon	2	2	Sizeable container of liquid.	9fac086e1b194a3e97fb77f8940208de
338	Lettuce	Food	Common	1	1	Green vegetable.	97c48e1bffaa48339e42e788396df94a
339	Lettuce Seed	Farm	Common	1	1	Ready for planting and eating.	f2bab103e4034be8aaa368702ae2cbb7
340	Tomato	Food	Common	1	1	Red vegetable.	fc32f1577f094c8f88f18a10c101edfc
341	Tomato Seed	Farm	Common	1	1	Ready for planting and eating.	098e0640f9c24fb592ee50ac2cb89f42
342	Potato	Food	Common	1	1	Brown vegetable.	2a3bd550485f43b9ac91ae5f78916d97
343	Potato Seed	Farm	Common	1	1	Ready for planting and eating.	f3efa31bdc204a48b84ac2474598c40c
344	Wheat	Food	Common	1	2	Golden grass.	375ee1fb16a848ff8bc5be5d4fafb4fc
345	Wheat Seed	Farm	Common	1	1	Ready for planting and eating.	4c35676eb54a4b4f90c949e549f0f1cd
346	Crossbow	Gun	Uncommon	4	2	Crossbow chambered in Arrows.	bb30529b25ff4a09b362d70fd0e5a3e9
347	Arrow	Magazine	Uncommon	2	1	Hard to snap.	b5c948f84f7e44ba882fc8cecf8ae731
348	Maple Arrow	Magazine	Common	2	1	Easy to snap.	8037a4fe33a24e648a7eb03c296b4e21
349	Crossbow Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	c4108867d8814af59f63a9ac8312a6dc
350	Crossbow_Barrel	Barrel	Common	2	1		2feb4841091a4ff38d8fa8ac81176026
351	Birch Arrow	Magazine	Common	2	1	Easy to snap.	ecd18c9a449948579fbd70b0b5e13fd2
352	Pine Arrow	Magazine	Common	2	1	Easy to snap.	0f2fea18ed9444cbbb544993ed31d009
353	Maple Bow	Gun	Common	4	2	Maple bow chambered in Arrows.	667ba2f0aba7484888bcfbec2a43798b
354	Bow_Barrel	Barrel	Common	2	1		2982330cd6e54997975703714d7d9883
355	Birch Bow	Gun	Common	4	2	Birch bow chambered in Arrows.	6553e4375e654bdd8ee00d88e4014b98
356	Pine Bow	Gun	Common	4	2	Pine bow chambered in Arrows.	41873f4fca354e6482b48f7663f22aac
357	Compound Bow	Gun	Uncommon	4	2	Compound bow chambered in Arrows.	03d91da734a94131b23295a742356625
358	Compound Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	d8bbd499d55947eb88f56f19f121f76c
359	Maple Torch	Barricade	Uncommon	1	2	Maple torch to provide a little bit of light.	d5877ecb6706457eb61647d0de710ca5
360	Birch Torch	Barricade	Common	1	2	Birch torch to provide a little bit of light.	59d94c3978fc42d582a9a1e84278070b
361	Pine Torch	Barricade	Rare	1	2	Pine torch to provide a little bit of light.	2eceb00a94b5493aaf150b37fbef87b3
362	Campfire	Barricade	Uncommon	2	1	Simple heat source for basic cooking. Don't step on it!	fdac7ad3db9c46109fa6a4e137969ad6
363	Maplestrike	Gun	Epic	4	2	Canadian assault rifle chambered in Military ammunition.	38508a1f73c8417a8a68cb675460d0b6
364	Maplestrike Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	520db3e2ee4a45819dbe571ece235fd8
365	Sandbag	Barricade	Uncommon	1	1	Sand bags for blocking bullets.	2038421b52cc4beea8984e58b4c810a1
366	Maple Crate	Storage	Uncommon	2	2	Maple crate for storing items.	60c94e47bc784d48841963d4f8200828
367	Birch Crate	Storage	Common	2	2	Birch crate for storing items.	38152d9620d14303bb4bbca36796aeff
368	Pine Crate	Storage	Rare	2	2	Pine crate for storing items.	be8da1aa6deb44ecb4546ce7102fae41
369	Metal Floor	Structure	Epic	2	2	Metal floor. Beware of robotic termites.	82c4f915fc384563848d30673c78ebd4
370	Metal Doorway	Structure	Epic	2	1	Metal doorway. Beware of robotic termites.	c1db19365f03442088c67a20226b272d
371	Metal Wall	Structure	Epic	2	1	Metal wall. Beware of robotic termites.	d2e352cf157440e6821b4d11fc627af7
372	Metal Window	Structure	Epic	2	1	Metal window. Beware of robotic termites.	9862d7ada9fa4988b5612b061207e1ef
373	Metal Roof	Structure	Epic	2	2	Metal roof. Beware of robotic termites.	5c68fd35ed1c4d19b651211a648f938c
374	Metal Pillar	Structure	Epic	1	2	Metal pillar. Beware of robotic termites.	ed7e8310ad754a8d9ebe152a0ef6f437
375	Metal Stairs	Structure	Epic	2	2	Metal stairs. Beware of robotic termites.	7384ac31f76941798bb2eae6c78e71b5
376	Metal Hole	Structure	Epic	2	2	Metal hole. Beware of robotic termites.	7637ad4789f642329d24647ab0312733
377	Metal Ramp	Structure	Epic	2	2	Metal ramp. Beware of robotic termites.	f02100ce42c4445a94bd60468d92a9ba
378	Metal Door	Barricade	Epic	1	2	Metal door ideal for keeping out unwanted visitors.	8d0b21995b084db3a91bb7a75d777f75
379	Metal Ladder	Barricade	Epic	1	2	Metal ladder ideal for keeping out unwanted visitors.	8593a19ecb7d40c1a6718fabafb83d0e
380	Masterkey	Gun	Uncommon	4	2	American shotgun chambered in 20 Gauge Shells.	c5bfefd37b72416baf1941bf8253b4c6
381	20 Gauge Shells	Magazine	Uncommon	1	1	Civilian grade <color=uncommon>Masterkey</color> shells.	9ca5b01e1e2d404fbed35f2645da707c
382	Caltrop	Trap	Uncommon	1	1	Spiky trap.	cd5e4300f6994424848392cecf72936d
383	Maple Spikes	Trap	Uncommon	1	2	Spiky trap.	0340c4125623493698286a94bd6c8f29
384	Birch Spikes	Trap	Common	1	2	Spiky trap.	6e5bf0b6b23e4dca866f513f7b0e12ff
385	Pine Spikes	Trap	Rare	1	2	Spiky trap.	e9249609b4d54ebc8aa937ad67990780
386	Barbed Wire	Trap	Uncommon	2	1	Spiky trap.	e2432d5d18e74a6cbc207746468b19bf
387	Adrenaline	Medical	Rare	1	2	Suspicious concoction capable of increasing energy.	221fbf175e594e68892dede8dbd93aa8
388	Morphine	Medical	Rare	1	2	Powerful painkiller capable of forgetting even broken bones.	3697845b16fa4bbfb568117fbcf8c57c
389	Antibiotics	Medical	Rare	1	1	Magic pills for preventing disease and improving health.	d5fe08c9ad3f4123a636718a15964cc9
390	Painkillers	Medical	Uncommon	1	1	Magic pills for eliminating pain.	8e232c76cb14432bbe5d38d7d2b22825
391	Vitamins	Medical	Common	1	1	Various essential rocks and minerals.	eaa7af6f8a874b2e9eb9c6e53498528d
392	Purification Tablets	Medical	Common	1	1	Various purifying rocks and minerals.	f2707771eebb4904b1e4b1f58929393b
393	Rag	Medical	Common	1	1	Low quality cloth for stopping bleeding.	3e78a9db8cf74f4e830df4c06f2e9273
394	Dressing	Medical	Rare	1	1	High quality cloth for stopping bleeding and starting a speedy recovery.	ae46254cfa3b437e9d74a5963e161da4
395	Bloodbag	Medical	Epic	1	2	Bag of some A, B, AB, and O blood.	5e1d521ecb7f4075aaebd344e838c2ca
396	Refined Ameberries	Water	Common	1	1	Slightly less suspicious looking.	b7248144b8684177a3a6e7ed1eeb42de
397	Refined Jazzberries	Water	Common	1	1	Slightly less suspicious looking.	c60fc61f64c24bb388b879dd819fea96
398	Refined Rainberries	Water	Common	1	1	Slightly less suspicious looking.	a5d9efc7acf5486489804d87eea37a19
399	Refined Viriberries	Water	Common	1	1	Slightly less suspicious looking.	bb7bc364734544299f4e67ae8049ffd8
400	Refined Gloomberries	Water	Common	1	1	Slightly less suspicious looking.	4670f8cfc41c4fff9bc61f2a98db59fe
401	Refined Mayberries	Water	Common	1	1	Slightly less suspicious looking.	afd10e1eed1249b587395873597f3c3b
402	Refined Crimberries	Water	Common	1	1	Slightly less suspicious looking.	edd40a1bb42a431cafc50d0743bd374b
403	Suturekit	Medical	Epic	2	2	A bag of field medical equipment for emergency situations.	7f65a4dcb5dc4bc2b96fe85e6e415808
404	Cough Syrup	Medical	Common	1	1	Foul tasting slop.	c3d97ba7e3964b798b739b5632ef009a
405	Mechanic Top	Shirt	Uncommon	3	2	Repairing uniform shirt.	0a51048dc1bb457585ae9a41a30a2727
406	Mechanic Bottom	Pants	Uncommon	2	2	Repairing uniform pants.	8cbe4d2067634ebb9f930c23efb2e943
407	Engineer Top	Shirt	Uncommon	3	2	Trusty overalls for driving trains.	e2ccc990c73843b0bf302f6ff7f46887
408	Engineer Bottom	Pants	Uncommon	2	2	Trusty overalls for driving trains.	2eeb09f8db8e4aa8bcce9021be23d8c0
409	Aviators_Pilot	Glasses	Common	2	1		0dabb9d0f43049c390277ddd057c7cba
410	Black Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	bca1e3060ad34caea57fcac5e8bb0460
411	Blue Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	69cb31daf25f4d36a970ba489d18ba6c
412	Green Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	6bd2c455b1d74f5798ba4987180aa79e
413	Orange Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	311cdf8e761441dfb388ac81e4ac21a5
414	Purple Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	f1fe37b2566c4237a04acb2f367dbdde
415	Red Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	64a4238ae31a488da4884612df456acf
416	White Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	4faf6bed8a7344ec8f6cdcd961a24ac0
417	Yellow Poncho	Vest	Common	2	2	Comfortable fuzzy blanket.	4453e8ec43a24d309e72c32d6af4eed5
418	Headphones	Mask	Common	2	1		a1b535234d8547058693cd704930cb4d
419	Jacket_Pilot	Shirt	Common	3	2		42475d72368142a698b9e1f77521859b
420	Jacket_Biker	Shirt	Common	3	2		d9b74c75417c4035bf80193b63d34a33
421	Suit Top	Shirt	Common	3	2	Boring tuxedo shirt.	8a85dcf780554ebe947de0725b86a951
422	Suit Bottom	Pants	Common	2	2	Boring tuxedo pants.	cb2551132b504a92a9ab392c483695eb
423	Engineer Hat	Hat	Uncommon	2	2	Trusty cap for driving trains.	019c28cb327d45daa90d5cce6a28e1ca
424	Fedora	Hat	Common	2	2	Hipster head embellishment.	0ddab83ed6bf45ba949a5e93cce818d2
425	Black Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	b8ddce78ff3643c49fd4f63155dcee70
426	Blue Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	31c27a7b6d6f4455bc1f29b939052c63
427	Green Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	4fa10a95f582495f9680ff4484ace350
428	Orange Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	7eab133d22114c0aa3a1563a39f5aac9
429	Purple Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	c00b936dc7454fd6bb276b9542dbda5c
430	Red Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	4a2f6611eb1f404ca864d5de87abe434
431	White Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	758d924a72f24e198ff0dfcbadae0b66
432	Yellow Cap	Hat	Common	2	2	Shade providing American hat for watching sports.	83a848a208fb4c4aa89cb70e73108d40
433	Forest Beret	Hat	Uncommon	2	2	Bill's.	1726c4daebf447d2875ac6de5567f4b5
434	Black Balaclava	Mask	Common	2	2	Sneakybeaky ninja hood.	9d849c3f75ac405ca471fd65af4010b6
435	Blue Balaclava	Mask	Common	2	2	Sneakybeaky ninja hood.	c40d576a691d44caab1343e2a3ddccd5
436	Green Balaclava	Mask	Common	2	2	Sneakybeaky ninja hood.	7ff210e4653844bbaf08765c11274822
437	Orange Balaclava	Mask	Common	2	2	Sneakybeaky ninja hood.	ef773fedeb684aafb8cf25b9d6adf5f4
